# Erro MSE do conjunto de Teste
Padrão=, 0 ,Desejada, 0.7294123539963011, obtida=, 0.6986284008115375
Padrão=, 0 ,Desejada, 0.6556373691525711, obtida=, 0.6604205207300877
Padrão=, 0 ,Desejada, 0.6444403572033277, obtida=, 0.6412890824659913
Padrão=, 0 ,Desejada, 0.6643261162942304, obtida=, 0.6707651970590897
Padrão=, 0 ,Desejada, 0.6311588023821444, obtida=, 0.6597769671835988
Padrão=, 0 ,Desejada, 0.6707463867237046, obtida=, 0.6807915027172854
Padrão=, 0 ,Desejada, 0.7153625487485705, obtida=, 0.7173176116729855
Padrão=, 0 ,Desejada, 0.7313697592612511, obtida=, 0.7396426939100311
Padrão=, 0 ,Desejada, 0.7500934369736724, obtida=, 0.7502657603919447
Padrão=, 0 ,Desejada, 0.7453614898768731, obtida=, 0.7365714168258582
Padrão=, 0 ,Desejada, 0.7594791049321885, obtida=, 0.7553139372001345
Padrão=, 0 ,Desejada, 0.7692307692307693, obtida=, 0.7579192605333136
 Erro Percentual Normalizado= 1.4221381137879063 %
