# Erro MSE do conjunto de Teste
Padrão=, 0 ,Desejada, 0.6708905771725526, obtida=, 0.6642827683440748
Padrão=, 0 ,Desejada, 0.5983607715534719, obtida=, 0.656672258541175
Padrão=, 0 ,Desejada, 0.6751231418250913, obtida=, 0.6082324735698922
Padrão=, 0 ,Desejada, 0.6451747182413751, obtida=, 0.6456475314162626
Padrão=, 0 ,Desejada, 0.6651528199181482, obtida=, 0.6647547057223243
Padrão=, 0 ,Desejada, 0.6664549698886028, obtida=, 0.7372340392128585
Padrão=, 0 ,Desejada, 0.706752325240438, obtida=, 0.7585677259135564
Padrão=, 0 ,Desejada, 0.7416639922609519, obtida=, 0.6889410642256486
Padrão=, 0 ,Desejada, 0.7339134896121372, obtida=, 0.6949914388954452
Padrão=, 0 ,Desejada, 0.7692307692307693, obtida=, 0.8433254697752123
Padrão=, 0 ,Desejada, 0.7546772317423177, obtida=, 0.6918355571594057
Padrão=, 0 ,Desejada, 0.7549452815260783, obtida=, 0.8183133237330266
 Erro Percentual Normalizado= 6.457333090475477 %
