# Erro MSE do conjunto de Teste
Padrão=, 0 ,Desejada, 0.6708905771725526, obtida=, 0.7164088260466114
Padrão=, 0 ,Desejada, 0.5983607715534719, obtida=, 0.5952747433251614
Padrão=, 0 ,Desejada, 0.6751231418250913, obtida=, 0.6728378827453124
Padrão=, 0 ,Desejada, 0.6451747182413751, obtida=, 0.6148776198270087
Padrão=, 0 ,Desejada, 0.6651528199181482, obtida=, 0.6774198810060469
Padrão=, 0 ,Desejada, 0.6664549698886028, obtida=, 0.6946977613662549
Padrão=, 0 ,Desejada, 0.706752325240438, obtida=, 0.7004181095400878
Padrão=, 0 ,Desejada, 0.7416639922609519, obtida=, 0.747515544171196
Padrão=, 0 ,Desejada, 0.7339134896121372, obtida=, 0.7143856935111407
Padrão=, 0 ,Desejada, 0.7692307692307693, obtida=, 0.747482527831633
Padrão=, 0 ,Desejada, 0.7546772317423177, obtida=, 0.7480621152335426
Padrão=, 0 ,Desejada, 0.7549452815260783, obtida=, 0.7474497113318399
 Erro Percentual Normalizado= 2.288302875151194 %
