# Erro MSE do conjunto de Teste
Padrão=, 0 ,Desejada, 0.6708905771725526, obtida=, 0.6886998606638055
Padrão=, 0 ,Desejada, 0.5983607715534719, obtida=, 0.5978670587890951
Padrão=, 0 ,Desejada, 0.6751231418250913, obtida=, 0.6639881766147077
Padrão=, 0 ,Desejada, 0.6451747182413751, obtida=, 0.6472259563766739
Padrão=, 0 ,Desejada, 0.6651528199181482, obtida=, 0.6917792350135654
Padrão=, 0 ,Desejada, 0.6664549698886028, obtida=, 0.6895385849952329
Padrão=, 0 ,Desejada, 0.706752325240438, obtida=, 0.710542547078387
Padrão=, 0 ,Desejada, 0.7416639922609519, obtida=, 0.734195169395846
Padrão=, 0 ,Desejada, 0.7339134896121372, obtida=, 0.7330384772447437
Padrão=, 0 ,Desejada, 0.7692307692307693, obtida=, 0.7639062232231801
Padrão=, 0 ,Desejada, 0.7546772317423177, obtida=, 0.7367042093224085
Padrão=, 0 ,Desejada, 0.7549452815260783, obtida=, 0.7365401684272022
 Erro Percentual Normalizado= 1.6121056818471469 %
